id,timestamp,user_screen_name,user_name,retweets,favorites,State,text,polarity
1.04E+18,13/9/2018 9:41,29406737,Adam,1,4,Melaka,�Ini harga baharu lima jenama kereta di Malaysia� � Right. Nampak macam ada penurunan harga di situ  kan. Tapi lepas bayar itu ini segala kos tersorok  harga mungkin akan sama semula atau lebih mahal daripada �harga GST�. Jangan mimpilah harga akan lebih murah pasca GST / SST ,Positive
1.04E+18,13/9/2018 13:05,9.96E+17,Osman,3,4,Johor,jgn terkejut sbb pussy ni satu2nya jalan ke belakang.. semua negara menuju ke gst tapi dia berlari ke belakang menuju sst yg lapuk  berganda dan x telus semata2 kebodohan melampau mpercayai pembohongan dan fitnah malaysia baru nak bertatih..,Positive
1.04E+18,13/9/2018 14:46,194396071,Nadia Nanad,0,0,Johor,Kesimpulannya..rakyat tetap kena bayar cukai..gst ke sst.. Malaysia baru tapi apa yg betul2 baru pun xde.. #cukaitakhapuspun #malaysiamasihlama,Neutral
1.04E+18,13/9/2018 15:17,9.30E+17,TengkuRajaAlamShah,1,1,Johor,Cina kebanyakkan kerja sendiri n ada perusahaan sendiri  mereka memang tolak GST 100% kerana kekayaan mereka terbantut dan lagi satu ialah mereka sudah lama impikan negara Malaysia buang monarchy dan jadikan Malaysia sebuah negara republic. ] SST akan membuat pengedar kaya raya!!,Positive
1.04E+18,13/9/2018 16:52,4186524618,dloydd,0,0,Johor,Hoi maslan..ko lupa masa zaman ko dulu pasal gst prepaid.. satu malaysia maki ko... lupa ke.,Negative
1.04E+18,13/9/2018 18:46,8.35E+17,AAMM(Malaysian),0,1,Johor,Hakikatnya SST lagi parah Drpd GST.. SST disukai oleh Golongan Atasan  Golongan memonopoli bisnes Untk mengelak Drpd membayar Cukai Atau mengaut keuntungan brlebihan.....,Positive
1.04E+18,16/9/2018 8:17,8832732,Chuah Kee Man,15,20,Johor,Selamat Hari Malaysia semua! Sebagai tradisi setiap tahun  terimalah sajak ini tanpa GST atau SST. :p #HappyBirthdayMalaysia #SayangiMalaysiapic.twitter.com/h5IArEsZyx,Neutral
1.04E+18,16/9/2018 12:06,717999469,Azuan Son Of Aziz,0,2,Johor,Kesian rakyat malaysia ni  dulu kena GST 6% cakap membebankan rakyat  zalim  tapi bila tukar kepada SST 16% aka 6% utk gov and 10% utk tokey  dia cakap okay tak beban  harga makin turun  pegi beli brg dapur hanat  lagi mahal dari zaman gst  pemimpin dgn penyokong sama bodoh,Positive
1.04E+18,16/9/2018 17:41,1692214825,DAK ISHA,0,1,Johor,Sebelum SST makan set nasi ayam baru rm14++ lepas SST rm17++ . Inikah Malaysia baru ? Seronok bila tiada GST tp diganti SST . Fakof !!,Positive
1.04E+18,16/9/2018 17:50,9.96E+17,keymaker?,0,1,Johor,saya harap YB @GobindSinghDeo boleh bagi laluan kepada Datuk ahmadmaslan dan Datuk @saifnasution berbincang dgn lebih terbuka mengenai isu GST dan SST.. kalau boleh buat LIVE kat @RTM_Malaysia ..,Neutral
1.04E+18,16/9/2018 22:24,382527974,Al Fateh Gtr,0,0,Johor,Dok tahu lah tu. UNCP pun iktiraf doh Malaysia sbg negara maju tp projek pengangkutan awam banyok kene scrap dgn alasan takdok duit. Takdok duit guane gi mansuh gst awal-awal.,Positive
1.04E+18,16/9/2018 22:27,1.01E+18,Ramzi Ahmad,0,0,Johor,Mohon semua barang2 di Malaysia turun hrga..ku beli apa2 pun naik hrga..apply gst hrga brg naik...hapus gst hrga xturun blk...msk blk sst hrga naik lg...LGE kt sst pembekal shj terlibat tp ternyata msh sama jg caj 6% kpd pengguna..mohon penjelasan,Negative
1.04E+18,19/9/2018 16:36,1.00E+18,Hebatkan NegaraKu #KitaOk,0,4,Johor,Politik Malaysia makin kalut. Tak suka. Kita mau lihat kebaikkan bukan kemusnahan. Takziah utk pengundi Islam ph  anda memusnahkan negara sendiri trmasuk retis yg bingai yg tak suka GST kerna disebabkn anda usahawan  TAMAK lah selagi buleh !!,Positive
1.04E+18,19/9/2018 21:54,3950186773,eddie brock,6,2,Johor,Majoriti rakyat malaysia benci 3 benda : 1. GST 2. SST 3. JDT,Negative
1.04E+18,20/9/2018 1:30,440105117,Din107,0,1,Johor,Kat luar msia risit semua tulis Gst..% atau Tax..%   kat Msia shj blh dapat risit tulis SST..% Malaysia Boleh... ?JANGAN RASUAH AKU?,Positive
1.04E+18,20/9/2018 11:51,1.00E+18,BISMILLAH,1,2,Johor,Adakah saya tidak pernah menderma aset2 pencapaian GST ekonomi bersama kini pada keseluruhan rakyat2Malaysia kini?..adakah keseluruhan rakyat2 Malaysia kini mengalami kebuluran penindasan ekonomi bersama dimusnahkan masadepan2 rakyat2dgn pemecatan perkauman politik mendaruratkan,Neutral
1.04E+18,20/9/2018 11:59,1.00E+18,BISMILLAH,0,1,Johor,RM2.6BILLION yg telah didermakan oleh negara Arab Saudi itu telahpun jua didermakan pada keseluruhan rakyat2 Malaysia termiskin kini & dilaburkan bersama dgn aset2 pencapaian GST itu diberikan pada keseluruhan rakyat2 Malaysia yg mempunyai hak-hak pencapaian ekonomi bersama kini,Positive
1.04E+18,20/9/2018 12:03,1.00E+18,BISMILLAH,0,2,Johor,Penjanaan ekonomi bersama dizaman pemerintahan GST itu terdahulu sentiasa memenuhi pada keseluruhan rakyat2 Malaysia olehkerana faedah2 pada pencapaian2 GST itu adalah hak-hak rakyat-rakyat yg teramat wajib diberikannya supaya keseluruhan rakyat2 sentiasa bekerjasama menabung gst,Positive
1.04E+18,20/9/2018 12:08,1.00E+18,BISMILLAH,0,2,Johor,Adakah SPRM PDRM KASTAM IMIGRESEN ATM dll agensi keselamatan & agensi2 pentadbiran kerajaan Malaysia dizaman GST sentiasa dirasuah & melanggari pelbagai sistem2 perundangan kerajaan Malaysia kini.Dirisik aset2 SST itu telah merasuah pelbagai agensi2 kerajaan & swasta demi jenayah,Negative
1.04E+18,20/9/2018 20:41,301278444,Fred,83,62,Johor,Inilah legasi Najib dan Barisan Nasional. Merompak duit rakyat Malaysia yang dipaksa bayar GST. Kalau 9 Mei aritu BN menang memang sampai anak cucu kita takkan dapat saksikan ini.  Ingat dan simpan ini sampai bila bila. #HebatkanNegarakupic.twitter.com/Mguhl4Q5Hu,Negative
1.04E+18,21/9/2018 10:46,610439794,Aku Anak Melayu Jati,6,7,Johor,Malaysia satu2nya negara dlm dunia dr gst turun ke sst pic.twitter.com/FOzP5Odtjf,Positive
1.04E+18,23/9/2018 4:26,9.98E+17,SUBHANALLAH,0,2,Johor,Jika adapun telah pun diserahkan pada Lim Guan Eng & pentadbiran bank negara Malaysia kini.Jika nak lagi kini aset2 cukai SST itu itu telahpun dipungut kembali oleh Keseluruhan rakyat-rakyat Malaysia kini bermakna keseluruhan rakyat-rakyat dirompak kembali aset2 GST itu kini..,Neutral
1.04E+18,23/9/2018 4:28,9.98E+17,SUBHANALLAH,0,3,Johor,Aset2 cukai SST kini seumpama memungut kembali pada keseluruhan aset2 GST itu kini.Jika aset2 SST itu membantu pada keseluruhan rakyat-rakyat Malaysia kini tak mengapalah jua akantetapi membebankan lagi oleh kerana tiada langsung bantuan2 amal bersama kini.Seumpama merompak jer..,Neutral
1.04E+18,23/9/2018 7:47,738942589,Muizzuddin Muizz,0,1,Johor,Preparing for Winter - - - - - - Kat Ireland separuh harga dari RRP di Malaysia ( RM 690). Mindblowing betul pricing dia. Barangan Adidas kebanyakannya Made in Vietnam kot. Negara jiran tu. . Tak mengapalah  rakyat Malaysia makin kaya selepas GST dihapuskan pic.twitter.com/bby5GLjD17,Negative
1.04E+18,23/9/2018 19:45,44399149,RameshRaoAKS******,7,12,Melaka,Malaysia sudah aman.... Minyak murah Tol tiada Hutang ptptn dh hapus Gst tiada Sst ada 16% je Harga barang2 dh turun Tahniah ph tunaikan manifesto. #PakatanHancing #PakatanHipokrit #pakatanharapan #malaysiabaru,Neutral
1.04E+18,23/9/2018 19:46,44399149,RameshRaoAKS******,2,4,Johor,Malaysia sudah aman.... Minyak murah Tol tiada Hutang ptptn dh hapus Gst tiada Sst ada 16% je Harga barang2 dh turun Tahniah ph tunaikn manifesto,Negative
1.04E+18,23/9/2018 21:25,9.45E+17,frogeeeee,0,1,Johor,Yahh berbaloi bayar gst hari2 sebab kite boleh nampak Malaysia yang membangun depan mata kita sendiri . Hilang la rasa penat cari duit bile fikir ?ni semua untuk generasi akan datang? orang dulu bertarung nyawa untuk beri yang terbaik untuk anak bangsa . Kite kluar duit je .,Positive
1.04E+18,24/9/2018 12:31,9.98E+17,SUBHANALLAH,0,3,Johor,Kini keseluruhan rakyat2 Malaysia kini menanggung hutang piutang negarakita kini seumpama menjadi mangsa2 keadaan menolong kerajaan pakatan harapan kini membayar hutang piutang negarakita kini.Apakandaya GST & SST itu diwujudkan oleh kerana penjenayah2 ekonomi mencapai jutawan2..,Negative
1.04E+18,25/9/2018 10:48,1.04E+18,Suara Generasi,0,0,Johor,Sepatutnya Malaysia kekalkan GST dan kembalikan keyakinan rakyat melalui perlaksanaan berkonsep faham / kerjasama rakyat penting utk membina negara maju. Tugas pemimpin menyampaikan msj ini amat penting dan perlu henti raih sokongan dengan sesuatu yg kita gagal lakukan.,Positive
1.05E+18,27/9/2018 3:51,9.98E+17,SUBHANALLAH,1,2,Johor,SST kini tidak lagi membantu pada keseluruhan rakyat-rakyat Malaysia kini malah teramat membebankan lagi ekonomi bersama kini.GST walaupun dikata membebankan akantetapi membantu pada keseluruhan rakyat-rakyat Malaysia yg teramat memerlukan aset-aset pencapaian ekonomi bersamakini,Positive
1.05E+18,28/9/2018 23:18,9.33E+17,sydyu,1,1,Johor,Tengok Singapura  bayar tax to kerajaan dapat balik duit. Malaysia bayar tax ada  duit dapat balik? Bukan BR1M dah kena mansuh ke? Dulu Madey kata BR1M akan diteruskan tanpa GST. Sekarang ada tax tapi tak ada duit dapat. Apa citer? Apa kata kamu semua  Pakatun Mahacais?!? pic.twitter.com/l2bXlwlLTY,Neutral
1.05E+18,29/9/2018 9:56,2160817183,Zahida Zarik Khan,4,8,Johor,#PHTIPURAKYAT Seluruh rakyat Malaysia  tanpa GST  harga barang dah turun ke belum? Rupanya digantikan pula dengan SST ?Slow Slow Tipu?.,Positive
1.05E+18,30/9/2018 1:33,103545337,john emon,1,1,Melaka,"Syarikat di Malaysia bayar GST selama 3 tahun  refund pun tak dapat  apatah lagi nak bagi balik dekat rakyat. SST belum sampai pun sebulan  apa yang nak bg blk dkt rakyat . Tahniah warga Malaysia yg TAK mengundi BN . """"derma didahulukan 1MDB diutamakan"""" slogan macai selamanya.",Negative
1.05E+18,30/9/2018 11:45,590980328,PaQteh,0,1,Johor,@RTM_Malaysia tak buat live haji  depa tak tau Lebai sedang bercinta dgn GST.,Neutral
1.05E+18,30/9/2018 11:50,332596767,sambath30,0,0,Melaka,Satu dunia pakai GST  dekat malaysia sahaja Kita Pakai SST. Negara semua Menuju ke hadapan  Negara Kita Berundur ke belakang  habis jng pakai Smartphone juga  kalau rindu Zaman TunM. Mangkok,Positive
1.05E+18,1/10/2018 20:42,9.98E+17,SUBHANALLAH,0,3,Melaka,Dato' seri difitnah pelbagai olehkerana kerajaan pakatan harapan kini ingin merompak pada keseluruhan aset2 pencapaian GST itu olehkerana RM4TTRILLION dari kutipan dari aset2 GST itu padahal dipulangkannya pada keseluruhan rakyat-rakyat Malaysia yg teramat memerlukannya kini..,Neutral
1.05E+18,3/10/2018 1:28,9.28E+17,MacaiKini,1,15,Melaka,Sekarang bukan lagi zaman Harimau Asia tapi Naga Asia  apa kedudukan ekonomi Malaysia berbanding ekonomi China? Sekarang bukan lagi zaman kereta tapi dron. Sekarang bukan lagi zaman SST tapi GST. @chedetofficial sudah ketinggalan zaman.,Positive
1.05E+18,3/10/2018 16:22,7.16E+17,ruthie,0,0,Melaka,hello comfirm ke malaysia nk bankrap? sebelum ni pun hutang negara dah byk ok. kena gertak dgn atok pasal bankrap terus gelabah. pastu yg pasal gst tu duk melalak beban rakyat la apa tapi tktahu duit tu lah yg jadi pendapatan negara. bodoh tu simpan ok?,Positive
1.05E+18,4/10/2018 8:15,9.93E+17,nazwanhassan,0,0,Melaka,Singapore hutang 0 duit cash belambak. Malaysia lain hutang byk belambak. Harap2 bila gst dan brim mansuh harga barang akan turun,Negative
1.05E+18,4/10/2018 16:33,2295437461,jebatman,0,0,Melaka,Kalau tupac ade kat malaysia dulu die terasa susah tak duduk sini sebab kene bayar GST?,Neutral
1.05E+18,6/10/2018 20:34,254083813,kinah,0,0,Melaka,Gst tu bukan malaysia je ke? kat sana tax lain lah kan,Neutral
1.05E+18,8/10/2018 4:16,1.01E+18,HURMPEHLAAAAA,1,2,Melaka,Tak mau bayar sst jgn duk malaysia. Dulu gst menyusahkan rakyat. Skrg sst barang dah murah la. Tu pun tak tau ke. Yg penting BN tumbang. Brg nak naik ke. Negara nak jahanam ke pergi la mampus. Kau kena faham tu. Majoriti suka mcm tu. Sbb dah ramai kaya skrg.,Negative
1.05E+18,9/10/2018 7:05,330107002,sniper,7,9,Melaka,zaman #GST bila kata kangkong murah mrk memprbodohkn menteri. zaman #SST bru aku tau dorg yg bising ni mkn penyapu berulamkan tamato rupanya. patut dr dulu @NajibRazak bg free je penyapu ngn tamato mcm #BR1M.... pasti mrk undi @barisanasional  pd #PRU14 ,Positive
1.05E+18,10/10/2018 12:02,184021343,Anas Rashid,6,17,Melaka,Tu la sapa suruh buang GST. Kan dh kelam kabut nk cari tax baru. GST dh okay pdhal.. 10% pun aku sanggup bayar sebab aku sayang Malaysia.,Positive
1.05E+18,10/10/2018 12:13,1011284768,Abdul Razak,0,1,Melaka,Ok la cukai baru. Lagi ok kalau cukai tu namanya GST. Malaysia Baru kan. Banyakkanlah menyumbang untuk hutang negara. #DoneCai,Positive
1.05E+18,12/10/2018 17:27,2171154614,Hazelgrace,0,1,Melaka,Dah2 la tuduh kerajaan menipu tu. Move on lah. As long as 1MDB tu dpt setel  rasuah dpt kurang/hapus  gst dah hapus  biasiswa belajar dpt balik dan mcm2 lg in the line. Sabar.. Jgn gopoh. Negara maju pun ada tol... Inikan negara membangun mcm Malaysia yg hampir bankrap ni.,Negative
1.05E+18,14/10/2018 14:00,1669967366,G,31,28,Melaka,hari itu beria batal GST. Kerajaan hilang RM23billion setahun.  RM23billion itu boleh digunakan utk perbaiki sistem kesihatan  pendidikkan  walhal beri jaminan perutukkan utk semua anak2 Msia yg dapat lanjutkan pelajaran di dalam Malaysia,Positive
1.05E+18,15/10/2018 21:38,330107002,sniper,1,3,Melaka,nampak tak bangang nya. pemimpin negara kini rela kehilangan Ber-Billion dan tolak GST drp hilang pnyokong untuk mndptkn tampok pemerintahan. usaha @NajibRazak untuk kurangkn keptgantungn dgn #Petronas & melaksanakn #GST tapi dipndg enteng mereka yg bangang ,Positive
1.05E+18,16/10/2018 11:14,439187873,Sam Ari,0,0,Melaka,Perbezaan Semasa gst dan selepas Sst  terima kasih kerajaan baharu kerana terus tidak berjaya turunkan harga barang. Malaysia Bolehh!!!!! pic.twitter.com/F58SbcZl1F,Positive
1.05E+18,16/10/2018 12:54,70019095,Aku Sayang Malaysia,2,9,Melaka,"RAMAINYA orang BODOH dari pentaksub BN ni;pastu suka sangat bodohkan diri sendiri yg memang bangang! """"lebih murah dari harga sewaktu GST ada dulu""""....korang memang otak anjing ker keldai jenis tak nak paham! ELOKlah korang keluar dari MALAYSIA sprt Zahid kata dulu!",Neutral
1.05E+18,16/10/2018 16:15,261268537,Hidayah Annual,0,0,Melaka,Dulu GST 6% pun rakyat malaysia terpukul hampir mati,Negative
1.05E+18,16/10/2018 20:54,9.69E+17,Eyda,0,0,Melaka,Penipuan terbesar dalam Sejarah Malaysia :- 1. SST akan kurangkan harga barang dari GST ; 2. Tol akan di mansuhkan ; 3. Pendidikan percuma,Positive
1.05E+18,17/10/2018 9:38,89654231,Ahmad Maslan,40,104,Melaka,Bukan harga rokok sahaja yg naik sbb #SST. Dianggar ada ribuan lagi barang yg naik harga. Era #BN cukai 10% SST diturun kpd 6% #GST. Era #PH cukai 6% GST dinaik kpd 10% SST. Nampak tak? Tanyalah sendiri kpd outlet 24 jam & kedai2 lain yg ada. Jangan anggap rakyat #Malaysia bodoh. pic.twitter.com/t0cAOpq28u,Positive
1.05E+18,17/10/2018 18:38,9.98E+17,SUBHANALLAH,0,2,Melaka,Dikatakan Keseluruhan pemimpin2 kerajaan pakatan harapan kini ada diantaranya telah menjadi jutawan2 segera kini.Kenapa aset2 cukai2 GST boleh membantu pada keseluruhan rakyat-rakyat Malaysia termiskin & teramat memerlukan so hairan bin ajaib.. pic.twitter.com/sfy5fn6AH9,Positive
1.05E+18,18/10/2018 10:47,2351342030,MALAYSIA TANAH TUMPAH DARAHKU,1,0,Melaka,"Jika kita ditakdirkan menang malam ini. esok saya akan hapuskan GST.."""" eng.. SST jangan sebut lagi.. diam dulu.. #Kihkihkih",Negative
1.05E+18,18/10/2018 15:32,97553842,Rizki Purwinanto,0,1,Melaka,kdg suka ngebandingin  kalo singapur aja bs bikin GST 7% bahkan malaysia bisa nurunin dr 6.5% ke 0%  knp d negara yg sbnernya kaya ini masih bertahan d 10% ,Neutral
1.05E+18,18/10/2018 16:18,1907251195,Pos Malaysia Berhad,0,0,Melaka,berdekatan dgn membawa  - PP1 lengkap - PL1A /PL1/R&P23/R&P24/PL66 - Salinan IC /Sijil SSM pengirim - Resit Pembaikan/ Invois GST/Invois/Slip transaksi yg menyatakan nilai - Surat persetujuan pembayaran kpd penerima Kami mohon maaf atas kesulitan yg berlaku. T.kasih-HD-[2],Neutral
1.05E+18,18/10/2018 23:44,1.05E+18,Muhammadhidayat,0,0,Melaka,Ko mesti x ske membaca kn  gst kn boleh klaim balik cukai  telus sbb direkodkan  ko ingt 170 negara pki gst sbb ape  dpt ke malaysia pegi pki sst yg terang2 x telus  boleh lari cukai  boleh jd cukai berganda bila satu barang kompnn kilang lain2. Maju la khdpn. Malaysia je mundur,Positive
1.05E+18,20/10/2018 17:43,1.05E+18,Jeng_kreng,1,3,Melaka,Xskrg ni aku tanye kebaikan dia bukan keburukkn DSN .. Ko ni paham soklan ke tak.. Menampakkan kebodohan diri sendir... Hahahah SST tu bukan cukai ke.. Gst tu dunia sdg buat.. Malaysia dr GST tukar SST.. Nmpk benar mundurnya.. Yg elok xnk ikut... Satu dunia pakat2 gelak,Positive
1.05E+18,20/10/2018 23:28,330107002,sniper,0,0,Melaka,berborak dgn kontraktor utk pembaikan rumah. kos barang binaan katanya lebih tinggi drp regim #GST.  habistu #SST ni fungsi nya mmg naikan harga ke?  persoalan  aku kne tpu ngn kontraktor atau kne tpu ngan kerajaan PH #RakyatTertipu #MelayuBangkit,Positive
1.05E+18,22/10/2018 0:59,96368965,Fiqry,0,1,Melaka,Malaysia baru? Aku tak nampak perubahan yg drastik pun slain tukar gst to sst,Neutral
1.05E+18,23/10/2018 21:49,3112038288,Blue Bird,0,1,Melaka,"Selain cari salah DSN Umno BN  lagi satu kerja yg PH pandai ialah menjenamakan Produk BN. Fobia dgn word """"1 Malaysia""""..Paling win gst tukar ke sst.",Neutral
1.05E+18,24/10/2018 0:52,2497085306,Muhamad Firdaus,0,0,Johor,Malaysia Baharu Kononnya nak selamatkan Malaysia tetapi sebenarnya selamatkan orang kaya untuk lari daripada membayar cukai yang dikumpulkan untuk diagihkan kepada seluruh rakyat Malaysia. GST  BR1M,Positive
1.05E+18,24/10/2018 10:23,9.69E+17,Eyda,0,0,Melaka,Bank Dunia ada menyatakan  antara kegagalan ekonomi Malaysia adalah kerana kerajaan yang ada menghapuskan sistem percukaian #GST yang terbukti amat telus dan menggantikannya dengan sistem cukai yang lama iaitu #SST yang amat meragukan cara pelaksanaannya.,Positive
1.06E+18,24/10/2018 21:38,9.98E+17,SUBHANALLAH,0,2,Melaka,Dikatakan aset2 cukai2 GST boleh membiayai pada keseluruhan misi2 perbelanjaan ekonomi bersama akantetapi dikatakan aset2 cukai2 SST pula lebih berganda peratusannya namun ia tidak dapat membiayai kos2 perbelanjaan ekonomi bersama kini & diabaikan rakyat2 Malaysia kini.. pic.twitter.com/fYH2HbZsFE,Positive
1.06E+18,24/10/2018 21:55,9.98E+17,SUBHANALLAH,2,5,Melaka,Kerajaan pakatan harapan kini yg telah merompak aset2 pencapaian ekonomi bersama kini olehkerana aset2 cukai2 SST kini tidak boleh membantu pada keseluruhan rakyat-rakyat Malaysia teramat memerlukan aset2 bantuan amal bersamakini.Kenapa aset2 cukai GST boleh memelihara rakyat2?.. pic.twitter.com/WsEJeIeUxh,Positive
1.06E+18,24/10/2018 22:24,90040600,Akmal Nasir,16,56,Melaka,Berpeluang #tanyaNajib depan-depan dalam PAC tadi. Ini baru soal GST  lepas ni harap-harap pasal 1MDB  Terima kasih rakyat Malaysia  pic.twitter.com/0KqDUxsF9d,Neutral
1.06E+18,24/10/2018 23:09,9.98E+17,SUBHANALLAH,0,3,Melaka,Dikatakan aset2 cukai2 GST boleh memenuhi permintaan pada keseluruhan rakyat-rakyat Malaysia termiskin & teramat memerlukan aset2 bantuan amal bersama kini.Dikatakan aset2 cukai2 SST lebih berganda peratusannya dari aset2 cukai2 GST so mesti ada rompakan2 bersiri kini pada SST.. pic.twitter.com/i5xfoaVSe8,Positive
1.06E+18,24/10/2018 23:12,9.98E+17,SUBHANALLAH,0,3,Melaka,Aset2 cukai SST peratusannya sebanyak 16% akantetapi aset2 cukai GST peratusannya hanya 6% sahaja.Sepatutnya aset2 cukai SST lebih terbaik membantu pada keseluruhan rakyat-rakyat Malaysia kini akantetapi aset2 cukai SST itu seumpama hilang entah ke mana?..mungkin disonglap?..,Positive
1.06E+18,25/10/2018 13:20,4783802395,Agun_Zao,0,0,Melaka,Tidak kena pajak (PTKP) ini macam di malaysia hari ini. Penghapusan GST yg di lakukan mahatir..!,Neutral
1.06E+18,25/10/2018 19:42,9.30E+17,TengkuRajaAlamShah,11,11,Melaka,WORLD BANK PELIK MALAYSIA MANSUH GST?!! pic.twitter.com/5nBiOWEUND,Neutral
1.06E+18,27/10/2018 12:38,1.00E+18,BISMILLAH,0,1,Melaka,Anggaplah aset2 derma itu dari anugerah2 pemberian Allah SWT.Aset2 derma itupun telahpun didermakan & disalurkan pada keseluruhan rakyat-rakyat Malaysia kini yg teramat memerlukan kini.Akantetapi dikatakan oleh P.H cukai2 GST itu adalah umpan2 kerajaan BN merompak aset2 rakyat2..,Negative
1.06E+18,29/10/2018 10:18,4273870043,WonderCat,0,0,Johor,Mmg betol tu bngsa mlayu..mmg susah nk ckp..suka dgn bntuan dan derma krjn mcm tu juga suka mnerima derma kis dy dpt derma ryt dpt gst yg miskin tu dpt lh brim tu pun tiap tahun mnurun org yg dpt yg xhabis nk makan tujoh turunan nya brg dlm..rumah dy,Negative
1.06E+18,29/10/2018 11:06,4273870043,WonderCat,0,0,Johor,Skrg ni mana ryt kesah pasal sst puak ko yg sayang dgn dedak tu je yg sayang dgn gst dan suka dgn negara kleptorasi ,Negative
